,gwid,statename,from,to,group,groupid,gwgroupid,umbrella,size,status,reg_aut,N_CAT_GROUPS,N_GROUPS,power_level
4331,775,Myanmar (Burma),1963,1982,Karenni (Red Karens),12000,77512000,,0.004,DISCRIMINATED,False,12,13,0
4332,775,Myanmar (Burma),1963,1982,Wa,10000,77510000,,0.002,POWERLESS,False,12,13,1
4333,775,Myanmar (Burma),1963,1982,UNCATEGORIZED,0,77500000,,0.013000000000000012,POWERLESS,,12,13,1
4334,775,Myanmar (Burma),1983,1989,Bamar (Barman),1000,77501000,,0.68,DOMINANT,,12,13,4
4335,775,Myanmar (Burma),1983,1989,Shan,9000,77509000,,0.085,SELF-EXCLUSION,True,12,13,-1
4336,775,Myanmar (Burma),1983,1989,Kayin (Karens),6000,77506000,,0.07,SELF-EXCLUSION,True,12,13,-1
4337,775,Myanmar (Burma),1983,1989,Chinese,3000,77503000,,0.03,DISCRIMINATED,False,12,13,0
4338,775,Myanmar (Burma),1983,1989,Zomis (Chins),11000,77511000,,0.021,SELF-EXCLUSION,True,12,13,-1
4339,775,Myanmar (Burma),1983,1989,Buddhist Arakanese,2000,77502000,,0.02,SELF-EXCLUSION,True,12,13,-1
4340,775,Myanmar (Burma),1983,1989,Indians,4000,77504000,,0.02,DISCRIMINATED,False,12,13,0
4341,775,Myanmar (Burma),1983,1989,Mons,7000,77507000,,0.02,SELF-EXCLUSION,True,12,13,-1
4342,775,Myanmar (Burma),1983,1989,Muslim Arakanese,8000,77508000,,0.02,DISCRIMINATED,False,12,13,0
4343,775,Myanmar (Burma),1983,1989,Kachins,5000,77505000,,0.015,POWERLESS,True,12,13,1
4344,775,Myanmar (Burma),1983,1989,Karenni (Red Karens),12000,77512000,,0.004,DISCRIMINATED,False,12,13,0
4345,775,Myanmar (Burma),1983,1989,Wa,10000,77510000,,0.002,POWERLESS,False,12,13,1
4346,775,Myanmar (Burma),1983,1989,UNCATEGORIZED,0,77500000,,0.013000000000000012,POWERLESS,,12,13,1
4347,775,Myanmar (Burma),1990,2011,Bamar (Barman),1000,77501000,,0.68,DOMINANT,,12,13,4
4348,775,Myanmar (Burma),1990,2011,Shan,9000,77509000,,0.085,SELF-EXCLUSION,True,12,13,-1
4349,775,Myanmar (Burma),1990,2011,Kayin (Karens),6000,77506000,,0.07,SELF-EXCLUSION,True,12,13,-1
4350,775,Myanmar (Burma),1990,2011,Chinese,3000,77503000,,0.03,DISCRIMINATED,False,12,13,0
4351,775,Myanmar (Burma),1990,2011,Zomis (Chins),11000,77511000,,0.021,SELF-EXCLUSION,True,12,13,-1
4352,775,Myanmar (Burma),1990,2011,Buddhist Arakanese,2000,77502000,,0.02,SELF-EXCLUSION,True,12,13,-1
4353,775,Myanmar (Burma),1990,2011,Indians,4000,77504000,,0.02,DISCRIMINATED,False,12,13,0
4354,775,Myanmar (Burma),1990,2011,Mons,7000,77507000,,0.02,SELF-EXCLUSION,True,12,13,-1
4355,775,Myanmar (Burma),1990,2011,Muslim Arakanese,8000,77508000,,0.02,DISCRIMINATED,False,12,13,0
4356,775,Myanmar (Burma),1990,2011,Kachins,5000,77505000,,0.015,SELF-EXCLUSION,True,12,13,-1
4357,775,Myanmar (Burma),1990,2011,Karenni (Red Karens),12000,77512000,,0.004,DISCRIMINATED,False,12,13,0
4358,775,Myanmar (Burma),1990,2011,Wa,10000,77510000,,0.002,POWERLESS,True,12,13,1
4359,775,Myanmar (Burma),1990,2011,UNCATEGORIZED,0,77500000,,0.013000000000000012,POWERLESS,,12,13,1
4360,775,Myanmar (Burma),2012,2017,Bamar (Barman),1000,77501000,,0.68,DOMINANT,,12,13,4
4361,775,Myanmar (Burma),2012,2017,Shan,9000,77509000,,0.085,POWERLESS,False,12,13,1
4362,775,Myanmar (Burma),2012,2017,Kayin (Karens),6000,77506000,,0.07,POWERLESS,False,12,13,1
4363,775,Myanmar (Burma),2012,2017,Chinese,3000,77503000,,0.03,DISCRIMINATED,False,12,13,0
4364,775,Myanmar (Burma),2012,2017,Zomis (Chins),11000,77511000,,0.021,POWERLESS,False,12,13,1
4365,775,Myanmar (Burma),2012,2017,Buddhist Arakanese,2000,77502000,,0.02,POWERLESS,False,12,13,1
4366,775,Myanmar (Burma),2012,2017,Indians,4000,77504000,,0.02,DISCRIMINATED,False,12,13,0
4367,775,Myanmar (Burma),2012,2017,Mons,7000,77507000,,0.02,POWERLESS,False,12,13,1
4368,775,Myanmar (Burma),2012,2017,Muslim Arakanese,8000,77508000,,0.02,DISCRIMINATED,False,12,13,0
4369,775,Myanmar (Burma),2012,2017,Kachins,5000,77505000,,0.015,POWERLESS,False,12,13,1
4370,775,Myanmar (Burma),2012,2017,Karenni (Red Karens),12000,77512000,,0.004,DISCRIMINATED,False,12,13,0
4371,775,Myanmar (Burma),2012,2017,Wa,10000,77510000,,0.002,POWERLESS,False,12,13,1
4372,775,Myanmar (Burma),2012,2017,UNCATEGORIZED,0,77500000,,0.013000000000000012,POWERLESS,,12,13,1
4373,775,Myanmar (Burma),2018,2021,Bamar (Barman),1000,77501000,,0.68,DOMINANT,,12,13,4
4374,775,Myanmar (Burma),2018,2021,Shan,9000,77509000,,0.085,POWERLESS,False,12,13,1
4375,775,Myanmar (Burma),2018,2021,Kayin (Karens),6000,77506000,,0.07,POWERLESS,False,12,13,1
4376,775,Myanmar (Burma),2018,2021,Chinese,3000,77503000,,0.03,DISCRIMINATED,False,12,13,0
4377,775,Myanmar (Burma),2018,2021,Zomis (Chins),11000,77511000,,0.021,POWERLESS,False,12,13,1
4378,775,Myanmar (Burma),2018,2021,Buddhist Arakanese,2000,77502000,,0.02,POWERLESS,False,12,13,1
4379,775,Myanmar (Burma),2018,2021,Indians,4000,77504000,,0.02,DISCRIMINATED,False,12,13,0
4380,775,Myanmar (Burma),2018,2021,Mons,7000,77507000,,0.02,POWERLESS,False,12,13,1
4381,775,Myanmar (Burma),2018,2021,Kachins,5000,77505000,,0.015,POWERLESS,False,12,13,1
4382,775,Myanmar (Burma),2018,2021,Muslim Arakanese,8000,77508000,,0.0065,DISCRIMINATED,False,12,13,0
4383,775,Myanmar (Burma),2018,2021,Karenni (Red Karens),12000,77512000,,0.004,DISCRIMINATED,False,12,13,0
4384,775,Myanmar (Burma),2018,2021,Wa,10000,77510000,,0.002,POWERLESS,False,12,13,1
4385,775,Myanmar (Burma),2018,2021,UNCATEGORIZED,0,77500000,,0.02650000000000008,POWERLESS,,12,13,1
4386,780,Sri Lanka (Ceylon),1948,1955,Sinhalese,3000,78003000,,0.7,DOMINANT,,4,5,4
4387,780,Sri Lanka (Ceylon),1948,1955,Indian Tamils,1000,78001000,,0.12,DISCRIMINATED,False,4,5,0
4388,780,Sri Lanka (Ceylon),1948,1955,Sri Lankan Tamils,4000,78004000,,0.11,POWERLESS,False,4,5,1
4389,780,Sri Lanka (Ceylon),1948,1955,Moors (Muslims),2000,78002000,,0.06,POWERLESS,False,4,5,1
4390,780,Sri Lanka (Ceylon),1948,1955,UNCATEGORIZED,0,78000000,,0.010000000000000009,POWERLESS,,4,5,1
4391,780,Sri Lanka (Ceylon),1956,1963,Sinhalese,3000,78003000,,0.7,DOMINANT,,4,5,4
4392,780,Sri Lanka (Ceylon),1956,1963,Indian Tamils,1000,78001000,,0.12,DISCRIMINATED,False,4,5,0
4393,780,Sri Lanka (Ceylon),1956,1963,Sri Lankan Tamils,4000,78004000,,0.11,DISCRIMINATED,False,4,5,0
4394,780,Sri Lanka (Ceylon),1956,1963,Moors (Muslims),2000,78002000,,0.06,DISCRIMINATED,False,4,5,0
4395,780,Sri Lanka (Ceylon),1956,1963,UNCATEGORIZED,0,78000000,,0.010000000000000009,POWERLESS,,4,5,1
4396,780,Sri Lanka (Ceylon),1964,1983,Sinhalese,3000,78003000,,0.7,DOMINANT,,4,5,4
4397,780,Sri Lanka (Ceylon),1964,1983,Indian Tamils,1000,78001000,,0.12,POWERLESS,False,4,5,1
4398,780,Sri Lanka (Ceylon),1964,1983,Sri Lankan Tamils,4000,78004000,,0.11,DISCRIMINATED,False,4,5,0
4399,780,Sri Lanka (Ceylon),1964,1983,Moors (Muslims),2000,78002000,,0.06,DISCRIMINATED,False,4,5,0
4400,780,Sri Lanka (Ceylon),1964,1983,UNCATEGORIZED,0,78000000,,0.010000000000000009,POWERLESS,,4,5,1
4401,780,Sri Lanka (Ceylon),1984,1984,Sinhalese,3000,78003000,,0.74,DOMINANT,,4,5,4
4402,780,Sri Lanka (Ceylon),1984,1984,Sri Lankan Tamils,4000,78004000,,0.11,SELF-EXCLUSION,True,4,5,-1
4403,780,Sri Lanka (Ceylon),1984,1984,Moors (Muslims),2000,78002000,,0.08,DISCRIMINATED,False,4,5,0
4404,780,Sri Lanka (Ceylon),1984,1984,Indian Tamils,1000,78001000,,0.06,POWERLESS,False,4,5,1
4405,780,Sri Lanka (Ceylon),1984,1984,UNCATEGORIZED,0,78000000,,0.010000000000000009,POWERLESS,,4,5,1
4406,780,Sri Lanka (Ceylon),1985,1986,Sinhalese,3000,78003000,,0.74,SENIOR PARTNER,False,4,5,3
4407,780,Sri Lanka (Ceylon),1985,1986,Sri Lankan Tamils,4000,78004000,,0.11,SELF-EXCLUSION,True,4,5,-1
4408,780,Sri Lanka (Ceylon),1985,1986,Moors (Muslims),2000,78002000,,0.08,DISCRIMINATED,False,4,5,0
4409,780,Sri Lanka (Ceylon),1985,1986,Indian Tamils,1000,78001000,,0.06,JUNIOR PARTNER,False,4,5,2
4410,780,Sri Lanka (Ceylon),1985,1986,UNCATEGORIZED,0,78000000,,0.010000000000000009,POWERLESS,,4,5,1
4411,780,Sri Lanka (Ceylon),1987,1987,Sinhalese,3000,78003000,,0.74,SENIOR PARTNER,False,4,5,3
4412,780,Sri Lanka (Ceylon),1987,1987,Sri Lankan Tamils,4000,78004000,,0.1,POWERLESS,True,4,5,1
4413,780,Sri Lanka (Ceylon),1987,1987,Moors (Muslims),2000,78002000,,0.08,DISCRIMINATED,False,4,5,0
4414,780,Sri Lanka (Ceylon),1987,1987,Indian Tamils,1000,78001000,,0.06,JUNIOR PARTNER,False,4,5,2
4415,780,Sri Lanka (Ceylon),1987,1987,UNCATEGORIZED,0,78000000,,0.020000000000000018,POWERLESS,,4,5,1
4416,780,Sri Lanka (Ceylon),1988,2005,Sinhalese,3000,78003000,,0.74,SENIOR PARTNER,False,4,5,3
4417,780,Sri Lanka (Ceylon),1988,2005,Sri Lankan Tamils,4000,78004000,,0.09,POWERLESS,True,4,5,1
4418,780,Sri Lanka (Ceylon),1988,2005,Moors (Muslims),2000,78002000,,0.08,JUNIOR PARTNER,False,4,5,2
4419,780,Sri Lanka (Ceylon),1988,2005,Indian Tamils,1000,78001000,,0.06,JUNIOR PARTNER,False,4,5,2
4420,780,Sri Lanka (Ceylon),1988,2005,UNCATEGORIZED,0,78000000,,0.030000000000000027,POWERLESS,,4,5,1
4421,780,Sri Lanka (Ceylon),2006,2012,Sinhalese,3000,78003000,,0.74,DOMINANT,False,4,5,4
4422,780,Sri Lanka (Ceylon),2006,2012,Sri Lankan Tamils,4000,78004000,,0.09,DISCRIMINATED,False,4,5,0
4423,780,Sri Lanka (Ceylon),2006,2012,Moors (Muslims),2000,78002000,,0.08,POWERLESS,False,4,5,1
4424,780,Sri Lanka (Ceylon),2006,2012,Indian Tamils,1000,78001000,,0.06,POWERLESS,False,4,5,1
4425,780,Sri Lanka (Ceylon),2006,2012,UNCATEGORIZED,0,78000000,,0.030000000000000027,POWERLESS,,4,5,1
4426,780,Sri Lanka (Ceylon),2013,2021,Sinhalese,3000,78003000,,0.75,DOMINANT,False,4,5,4
4427,780,Sri Lanka (Ceylon),2013,2021,Sri Lankan Tamils,4000,78004000,,0.11,DISCRIMINATED,False,4,5,0
4428,780,Sri Lanka (Ceylon),2013,2021,Moors (Muslims),2000,78002000,,0.09,POWERLESS,False,4,5,1
4429,780,Sri Lanka (Ceylon),2013,2021,Indian Tamils,1000,78001000,,0.04,POWERLESS,False,4,5,1
4430,780,Sri Lanka (Ceylon),2013,2021,UNCATEGORIZED,0,78000000,,0.010000000000000009,POWERLESS,,4,5,1
4431,781,Maldives,1965,2021,Divehis,1000,78101000,,0.99,IRRELEVANT,,1,2,1
4432,781,Maldives,1965,2021,UNCATEGORIZED,0,78100000,,0.010000000000000009,POWERLESS,,1,2,1
4433,790,Nepal,1946,1951,Caste Hill Hindu Elite,1000,79001000,,0.31,MONOPOLY,,5,6,5
4434,790,Nepal,1946,1951,Adibasi Janajati,2000,79002000,,0.31,POWERLESS,False,5,6,1
4435,790,Nepal,1946,1951,Dalits,4000,79004000,,0.15,DISCRIMINATED,False,5,6,0
4436,790,Nepal,1946,1951,Madhesi,5000,79005000,,0.12,POWERLESS,False,5,6,1
4437,790,Nepal,1946,1951,Newars,3000,79003000,,0.06,POWERLESS,False,5,6,1
4438,790,Nepal,1946,1951,UNCATEGORIZED,0,79000000,,0.050000000000000044,POWERLESS,,5,6,1
4439,790,Nepal,1952,1960,Caste Hill Hindu Elite,1000,79001000,,0.31,SENIOR PARTNER,False,5,6,3
4440,790,Nepal,1952,1960,Adibasi Janajati,2000,79002000,,0.31,JUNIOR PARTNER,False,5,6,2
4441,790,Nepal,1952,1960,Dalits,4000,79004000,,0.15,DISCRIMINATED,False,5,6,0
4442,790,Nepal,1952,1960,Madhesi,5000,79005000,,0.12,JUNIOR PARTNER,False,5,6,2
4443,790,Nepal,1952,1960,Newars,3000,79003000,,0.06,JUNIOR PARTNER,False,5,6,2
4444,790,Nepal,1952,1960,UNCATEGORIZED,0,79000000,,0.050000000000000044,POWERLESS,,5,6,1
4445,790,Nepal,1961,1963,Caste Hill Hindu Elite,1000,79001000,,0.31,MONOPOLY,,5,6,5
4446,790,Nepal,1961,1963,Adibasi Janajati,2000,79002000,,0.31,POWERLESS,False,5,6,1
4447,790,Nepal,1961,1963,Dalits,4000,79004000,,0.15,DISCRIMINATED,False,5,6,0
4448,790,Nepal,1961,1963,Madhesi,5000,79005000,,0.12,POWERLESS,False,5,6,1
4449,790,Nepal,1961,1963,Newars,3000,79003000,,0.06,POWERLESS,False,5,6,1
4450,790,Nepal,1961,1963,UNCATEGORIZED,0,79000000,,0.050000000000000044,POWERLESS,,5,6,1
4451,790,Nepal,1964,1990,Caste Hill Hindu Elite,1000,79001000,,0.31,MONOPOLY,,5,6,5
4452,790,Nepal,1964,1990,Adibasi Janajati,2000,79002000,,0.31,POWERLESS,False,5,6,1
4453,790,Nepal,1964,1990,Dalits,4000,79004000,,0.15,POWERLESS,False,5,6,1
4454,790,Nepal,1964,1990,Madhesi,5000,79005000,,0.12,POWERLESS,False,5,6,1
4455,790,Nepal,1964,1990,Newars,3000,79003000,,0.06,POWERLESS,False,5,6,1
4456,790,Nepal,1964,1990,UNCATEGORIZED,0,79000000,,0.050000000000000044,POWERLESS,,5,6,1
4457,790,Nepal,1991,2002,Caste Hill Hindu Elite,1000,79001000,,0.31,SENIOR PARTNER,False,6,7,3
4458,790,Nepal,1991,2002,Adibasi Janajati,2000,79002000,,0.31,POWERLESS,False,6,7,1
4459,790,Nepal,1991,2002,Dalits,4000,79004000,,0.15,POWERLESS,False,6,7,1
4460,790,Nepal,1991,2002,Madhesi,5000,79005000,,0.12,POWERLESS,False,6,7,1
4461,790,Nepal,1991,2002,Newars,3000,79003000,,0.06,JUNIOR PARTNER,False,6,7,2
4462,790,Nepal,1991,2002,Muslims,6000,79006000,,0.04,POWERLESS,False,6,7,1
4463,790,Nepal,1991,2002,UNCATEGORIZED,0,79000000,,0.010000000000000009,POWERLESS,,6,7,1
4464,790,Nepal,2003,2006,Caste Hill Hindu Elite,1000,79001000,,0.31,SENIOR PARTNER,False,6,7,3
4465,790,Nepal,2003,2006,Adibasi Janajati,2000,79002000,,0.31,JUNIOR PARTNER,False,6,7,2
4466,790,Nepal,2003,2006,Dalits,4000,79004000,,0.15,JUNIOR PARTNER,False,6,7,2
4467,790,Nepal,2003,2006,Madhesi,5000,79005000,,0.12,JUNIOR PARTNER,False,6,7,2
4468,790,Nepal,2003,2006,Newars,3000,79003000,,0.06,JUNIOR PARTNER,False,6,7,2
4469,790,Nepal,2003,2006,Muslims,6000,79006000,,0.04,POWERLESS,False,6,7,1
4470,790,Nepal,2003,2006,UNCATEGORIZED,0,79000000,,0.010000000000000009,POWERLESS,,6,7,1
4471,790,Nepal,2007,2008,Caste Hill Hindu Elite,1000,79001000,,0.31,SENIOR PARTNER,False,6,7,3
4472,790,Nepal,2007,2008,Adibasi Janajati,2000,79002000,,0.31,POWERLESS,False,6,7,1
4473,790,Nepal,2007,2008,Dalits,4000,79004000,,0.15,POWERLESS,False,6,7,1
4474,790,Nepal,2007,2008,Madhesi,5000,79005000,,0.12,POWERLESS,False,6,7,1
4475,790,Nepal,2007,2008,Newars,3000,79003000,,0.06,JUNIOR PARTNER,False,6,7,2
4476,790,Nepal,2007,2008,Muslims,6000,79006000,,0.04,POWERLESS,False,6,7,1
4477,790,Nepal,2007,2008,UNCATEGORIZED,0,79000000,,0.010000000000000009,POWERLESS,,6,7,1
4478,790,Nepal,2009,2021,Caste Hill Hindu Elite,1000,79001000,,0.31,SENIOR PARTNER,False,6,7,3
4479,790,Nepal,2009,2021,Adibasi Janajati,2000,79002000,,0.31,POWERLESS,False,6,7,1
4480,790,Nepal,2009,2021,Dalits,4000,79004000,,0.15,POWERLESS,False,6,7,1
4481,790,Nepal,2009,2021,Madhesi,5000,79005000,,0.12,JUNIOR PARTNER,False,6,7,2
4482,790,Nepal,2009,2021,Newars,3000,79003000,,0.06,JUNIOR PARTNER,False,6,7,2
4483,790,Nepal,2009,2021,Muslims,6000,79006000,,0.04,POWERLESS,False,6,7,1
4484,790,Nepal,2009,2021,UNCATEGORIZED,0,79000000,,0.010000000000000009,POWERLESS,,6,7,1
4485,800,Thailand,1946,1952,Thai,3000,80003000,,0.74,DOMINANT,,4,5,4
4486,800,Thailand,1946,1952,Chinese,4000,80004000,,0.14,DISCRIMINATED,False,4,5,0
4487,800,Thailand,1946,1952,Malay Muslims,1000,80001000,,0.035,DISCRIMINATED,False,4,5,0
4488,800,Thailand,1946,1952,Shan,2000,80002000,,0.005,POWERLESS,False,4,5,1
4489,800,Thailand,1946,1952,UNCATEGORIZED,0,80000000,,0.07999999999999996,POWERLESS,,4,5,1
4490,800,Thailand,1953,1971,Thai,3000,80003000,,0.74,DOMINANT,,4,5,4
4491,800,Thailand,1953,1971,Chinese,4000,80004000,,0.14,POWERLESS,False,4,5,1
4492,800,Thailand,1953,1971,Malay Muslims,1000,80001000,,0.035,DISCRIMINATED,False,4,5,0
4493,800,Thailand,1953,1971,Shan,2000,80002000,,0.005,POWERLESS,False,4,5,1
4494,800,Thailand,1953,1971,UNCATEGORIZED,0,80000000,,0.07999999999999996,POWERLESS,,4,5,1
4495,800,Thailand,1972,1976,Thai,3000,80003000,,0.74,SENIOR PARTNER,False,4,5,3
4496,800,Thailand,1972,1976,Chinese,4000,80004000,,0.14,JUNIOR PARTNER,False,4,5,2
4497,800,Thailand,1972,1976,Malay Muslims,1000,80001000,,0.035,DISCRIMINATED,False,4,5,0
4498,800,Thailand,1972,1976,Shan,2000,80002000,,0.005,POWERLESS,False,4,5,1
4499,800,Thailand,1972,1976,UNCATEGORIZED,0,80000000,,0.07999999999999996,POWERLESS,,4,5,1
4500,800,Thailand,1977,1979,Thai,3000,80003000,,0.74,DOMINANT,,4,5,4
4501,800,Thailand,1977,1979,Chinese,4000,80004000,,0.14,IRRELEVANT,,4,5,1
4502,800,Thailand,1977,1979,Malay Muslims,1000,80001000,,0.035,DISCRIMINATED,False,4,5,0
4503,800,Thailand,1977,1979,Shan,2000,80002000,,0.005,POWERLESS,False,4,5,1
4504,800,Thailand,1977,1979,UNCATEGORIZED,0,80000000,,0.07999999999999996,POWERLESS,,4,5,1
4505,800,Thailand,1980,1999,Thai,3000,80003000,,0.74,DOMINANT,,4,5,4
4506,800,Thailand,1980,1999,Chinese,4000,80004000,,0.14,IRRELEVANT,,4,5,1
4507,800,Thailand,1980,1999,Malay Muslims,1000,80001000,,0.035,POWERLESS,True,4,5,1
4508,800,Thailand,1980,1999,Shan,2000,80002000,,0.005,POWERLESS,False,4,5,1
4509,800,Thailand,1980,1999,UNCATEGORIZED,0,80000000,,0.07999999999999996,POWERLESS,,4,5,1
4510,800,Thailand,2000,2001,Thai,3000,80003000,,0.74,DOMINANT,,5,6,4
4511,800,Thailand,2000,2001,Chinese,4000,80004000,,0.14,IRRELEVANT,,5,6,1
4512,800,Thailand,2000,2001,Malay Muslims,1000,80001000,,0.035,POWERLESS,True,5,6,1
4513,800,Thailand,2000,2001,Hill Tribes,5000,80005000,,0.01,POWERLESS,False,5,6,1
4514,800,Thailand,2000,2001,Shan,2000,80002000,,0.005,POWERLESS,False,5,6,1
4515,800,Thailand,2000,2001,UNCATEGORIZED,0,80000000,,0.06999999999999995,POWERLESS,,5,6,1
4516,800,Thailand,2002,2021,Thai,3000,80003000,,0.815,DOMINANT,,5,5,4
4517,800,Thailand,2002,2021,Chinese,4000,80004000,,0.12,IRRELEVANT,,5,5,1
4518,800,Thailand,2002,2021,Malay Muslims,1000,80001000,,0.05,DISCRIMINATED,False,5,5,0
4519,800,Thailand,2002,2021,Hill Tribes,5000,80005000,,0.01,POWERLESS,False,5,5,1
4520,800,Thailand,2002,2021,Shan,2000,80002000,,0.005,POWERLESS,False,5,5,1
4521,811,Cambodia (Kampuchea),1953,1970,Khmer,3000,81103000,,0.815,SENIOR PARTNER,False,6,6,3
4522,811,Cambodia (Kampuchea),1953,1970,Chinese,2000,81102000,,0.075,JUNIOR PARTNER,False,6,6,2
4523,811,Cambodia (Kampuchea),1953,1970,Vietnamese,4000,81104000,,0.05,POWERLESS,False,6,6,1
4524,811,Cambodia (Kampuchea),1953,1970,Cham and Malays,1000,81101000,,0.035,JUNIOR PARTNER,False,6,6,2
4525,811,Cambodia (Kampuchea),1953,1970,Khmer Loeu (various indigenous minorities),5000,81105000,,0.015,DISCRIMINATED,False,6,6,0
4526,811,Cambodia (Kampuchea),1953,1970,Thai-Lao,7000,81107000,,0.01,POWERLESS,False,6,6,1
4527,811,Cambodia (Kampuchea),1971,1975,Khmer,3000,81103000,,0.83,SENIOR PARTNER,False,6,6,3
4528,811,Cambodia (Kampuchea),1971,1975,Chinese,2000,81102000,,0.07,DISCRIMINATED,False,6,6,0
4529,811,Cambodia (Kampuchea),1971,1975,Vietnamese,4000,81104000,,0.05,DISCRIMINATED,False,6,6,0
4530,811,Cambodia (Kampuchea),1971,1975,Cham and Malays,1000,81101000,,0.035,JUNIOR PARTNER,False,6,6,2
4531,811,Cambodia (Kampuchea),1971,1975,Khmer Loeu (various indigenous minorities),5000,81105000,,0.01,DISCRIMINATED,False,6,6,0
4532,811,Cambodia (Kampuchea),1971,1975,Thai-Lao,7000,81107000,,0.005,DISCRIMINATED,False,6,6,0
4533,811,Cambodia (Kampuchea),1976,1979,Khmer,3000,81103000,,0.925,MONOPOLY,,6,6,5
4534,811,Cambodia (Kampuchea),1976,1979,Cham and Malays,1000,81101000,,0.02,DISCRIMINATED,False,6,6,0
4535,811,Cambodia (Kampuchea),1976,1979,Chinese,2000,81102000,,0.02,DISCRIMINATED,False,6,6,0
4536,811,Cambodia (Kampuchea),1976,1979,Vietnamese,4000,81104000,,0.02,DISCRIMINATED,False,6,6,0
4537,811,Cambodia (Kampuchea),1976,1979,Khmer Loeu (various indigenous minorities),5000,81105000,,0.01,POWERLESS,False,6,6,1
4538,811,Cambodia (Kampuchea),1976,1979,Thai-Lao,7000,81107000,,0.005,DISCRIMINATED,False,6,6,0
4539,811,Cambodia (Kampuchea),1980,1993,Khmer,3000,81103000,,0.922,SENIOR PARTNER,False,6,6,3
4540,811,Cambodia (Kampuchea),1980,1993,Cham and Malays,1000,81101000,,0.02,JUNIOR PARTNER,False,6,6,2
4541,811,Cambodia (Kampuchea),1980,1993,Chinese,2000,81102000,,0.02,POWERLESS,False,6,6,1
4542,811,Cambodia (Kampuchea),1980,1993,Khmer Loeu (various indigenous minorities),5000,81105000,,0.01,JUNIOR PARTNER,False,6,6,2
4543,811,Cambodia (Kampuchea),1980,1993,Thai-Lao,7000,81107000,,0.01,IRRELEVANT,,6,6,1
4544,811,Cambodia (Kampuchea),1980,1993,Vietnamese,4000,81104000,,0.008,DISCRIMINATED,False,6,6,0
4545,811,Cambodia (Kampuchea),1994,2019,Khmer,3000,81103000,,0.95,SENIOR PARTNER,False,6,6,3
4546,811,Cambodia (Kampuchea),1994,2019,Cham and Malays,1000,81101000,,0.022,JUNIOR PARTNER,False,6,6,2
4547,811,Cambodia (Kampuchea),1994,2019,Khmer Loeu (various indigenous minorities),5000,81105000,,0.012,POWERLESS,False,6,6,1
4548,811,Cambodia (Kampuchea),1994,2019,Vietnamese,4000,81104000,,0.008,DISCRIMINATED,False,6,6,0
4549,811,Cambodia (Kampuchea),1994,2019,Chinese,2000,81102000,,0.002,JUNIOR PARTNER,False,6,6,2
4550,811,Cambodia (Kampuchea),1994,2019,Thai-Lao,7000,81107000,,0.002,IRRELEVANT,,6,6,1
4551,811,Cambodia (Kampuchea),2020,2021,Khmer,3000,81103000,,0.95,DOMINANT,False,6,6,4
4552,811,Cambodia (Kampuchea),2020,2021,Cham and Malays,1000,81101000,,0.022,POWERLESS,False,6,6,1
4553,811,Cambodia (Kampuchea),2020,2021,Khmer Loeu (various indigenous minorities),5000,81105000,,0.012,POWERLESS,False,6,6,1
4554,811,Cambodia (Kampuchea),2020,2021,Vietnamese,4000,81104000,,0.008,DISCRIMINATED,False,6,6,0
4555,811,Cambodia (Kampuchea),2020,2021,Chinese,2000,81102000,,0.002,POWERLESS,False,6,6,1
4556,811,Cambodia (Kampuchea),2020,2021,Thai-Lao,7000,81107000,,0.002,IRRELEVANT,,6,6,1
4557,812,Laos,1953,1974,Lao (incl. Phuan),3000,81203000,,0.5,SENIOR PARTNER,False,6,6,3
4558,812,Laos,1953,1974,Lao Tai,9000,81209000,,0.14,POWERLESS,True,6,6,1
4559,812,Laos,1953,1974,Lao Thoeng (excl. Khmou),5000,81205000,,0.12,POWERLESS,False,6,6,1
4560,812,Laos,1953,1974,Khmou,2000,81202000,,0.11,POWERLESS,True,6,6,1
4561,812,Laos,1953,1974,Hmong,1000,81201000,,0.1,JUNIOR PARTNER,False,6,6,2
4562,812,Laos,1953,1974,Lao Sung (excl. Hmong),4000,81204000,,0.03,JUNIOR PARTNER,False,6,6,2
4563,812,Laos,1975,1990,Lao (incl. Phuan),3000,81203000,,0.52,SENIOR PARTNER,False,6,6,3
4564,812,Laos,1975,1990,Lao Tai,9000,81209000,,0.13,JUNIOR PARTNER,False,6,6,2
4565,812,Laos,1975,1990,Lao Thoeng (excl. Khmou),5000,81205000,,0.12,JUNIOR PARTNER,False,6,6,2
4566,812,Laos,1975,1990,Khmou,2000,81202000,,0.11,JUNIOR PARTNER,False,6,6,2
4567,812,Laos,1975,1990,Hmong,1000,81201000,,0.09,DISCRIMINATED,False,6,6,0
4568,812,Laos,1975,1990,Lao Sung (excl. Hmong),4000,81204000,,0.03,POWERLESS,False,6,6,1
4569,812,Laos,1991,2021,Lao (incl. Phuan),3000,81203000,,0.55,SENIOR PARTNER,False,6,6,3
4570,812,Laos,1991,2021,Lao Thoeng (excl. Khmou),5000,81205000,,0.12,JUNIOR PARTNER,False,6,6,2
4571,812,Laos,1991,2021,Lao Tai,9000,81209000,,0.12,JUNIOR PARTNER,False,6,6,2
4572,812,Laos,1991,2021,Khmou,2000,81202000,,0.11,JUNIOR PARTNER,False,6,6,2
4573,812,Laos,1991,2021,Hmong,1000,81201000,,0.08,DISCRIMINATED,False,6,6,0
